RecipeName,Diet,TotalTimeInMins,Cuisine,Ingredients,energy_kcal_x,carb_g_x,protein_g_x,fat_g_x,fibre_g_x,cholesterol_mg_x,calcium_mg_x,potassium_mg_x,energy_kcal_y,carb_g_y,protein_g_y,fat_g_y,fibre_g_y,cholesterol_mg_y,calcium_mg_y,potassium_mg_y
Arbi Ka Achaar Recipe (Instant Colocasia pickle),vegetarian,35,North Indian Recipes,"['500 grams colocasia root (arbi) - partly boiled and sliced to roundels,2 teaspoons ajwain (carom seeds),1 teaspoon cumin seeds (jeera),1/2 teaspoon methi seeds (fenugreek seeds),1/2 teaspoon kalonji (onion nigella seeds),1 teaspoon methi powder (fenugreek powder),1 teaspoon mustard powder - (yellow),1.5 teaspoon red chilli powder,1/2 teaspoon turmeric powder (haldi),1/2 teaspoon asafoetida (hing),3 tablespoons vinegar,3 tablespoons mustard oil,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olive & Tofu In Harissa Curry Recipe,high protein vegetarian,30,Continental,"['1 tablespoon extra virgin olive oil,6 cloves garlic - finely chopped,1 onion - finely chopped,1 teaspoon cumin powder (jeera),1/3 cup harissa paste,1 cup homemade tomato puree,salt - to taste,1 tablespoon honey,1/3 cup water,1 teaspoon black pepper powder,1/3 cup black olives,200 grams tofu - cut into cubes']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
पुदीना मूंग दाल रेसिपी - Pudina Moong Dal Recipe,high protein vegetarian,35,North Indian Recipes,"['1/2 कप पिली मूंग दाल,1/2 छोटा चम्मच लाल मिर्च पाउडर,1/4 छोटा चम्मच हल्दी पाउडर,1/4 छोटा चम्मच जीरा,1 हींग - चुटकी भर,1 बड़ा चम्मच घी,2 बड़े चम्मच पुदीना - काट ले,पानी - प्रयोग अनुसार,नमक - प्रयोग अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiroti Recipe - Delicious Crispy Layered Sweet Puri,vegetarian,45,Indian,"['1 cup all purpose flour (maida),2 tablespoons ghee,water - for kneading dough,3/4 cup sugar,1/3 cup water,1/2 teaspoon cardamom powder (elaichi),2 tablespoons ghee,1 tablespoon rice flour,1/2 tablespoon all purpose flour (maida),badam (almond) - chopped (as required),pistachios - chopped (as required),cashew nuts - chopped (as required)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
आलू पोहा रेसिपी - Savory Flattened Rice & Potato Breakfast (Recipe In Hindi),vegetarian,50,Indian,"['1-1/2 कप पोहा,2 आलू - उबले,1/4 कप हरा मटर - भाप ले,1/2 छोटा चमच्च राइ,1/2 छोटा चमच्च जीरा,6 कढ़ी पत्ता - बारीक काट ले,1 प्याज - बारीक काट ले,2 हरी मिर्च - काट ले,1 छोटा चमच्च अदरक - बारीक कस ले,1/2 छोटा चमच्च हल्दी पाउडर,1/4 छोटा चमच्च हींग,2 छोटा चमच्च शक्कर,1 निम्बू - रस,1 बड़ा चमच्च मूंगफली,2 बड़े चमच्च तेल,2 बड़े चमच्च हरा धनिया - बारीक काट ले,3/4 कप अनार - गार्निश के लिए,नमक - स्वाद अनुसार,1/2 कप स्वीट कॉर्न - भाप ले,1/2 कप अंकुरित दाल\xa0 - मूंग']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
पुदीना धनिया पुलाव रेसिपी - Mint Coriander Spice Pulao Recipe,vegetarian,25,Indian,"['1-1/2 कप चावल - धो कर सूखा ले,1/3 कप हरा धनिया - बारीक काट ले,1 बड़े चम्मच घी,1/3 कप पुदीना - बारीक काट ले,1 स्टार अनीस,1/2 छोटा चम्मच सौंफ,2 तेज पत्ता,1 इंच दालचीनी']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paneer Malai Makhani Biryani Recipe,high protein vegetarian,70,Indian,"['1 cup basmati rice,4 teaspoon ghee,2 teaspoon ginger garlic paste,2 onion - sliced,2 teaspoon biryani masala,3 teaspoon lemon juice,salt - to taste,200 gram paneer (homemade cottage cheese) - cubed,1 teaspoon turmeric powder (haldi),1 teaspoon red chilli powder,2 teaspoon homemade tomato puree,4 teaspoon hung curd (greek yogurt),1 teaspoon lemon juice,1/2 teaspoon ginger garlic paste,2 teaspoon sunflower oil,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raw Mango Carrot Cucumber Salad Recipe With Peanuts,vegan,15,Indian,"['1/2 cup mango (raw) - finely chopped,1/2 cup carrot (gajjar) - finely chopped,1/2 cup cucumber - finely chopped,1/3 cup tomatoes - deseeded and finely chopped,1/3 cup roasted peanuts (moongphali),2 tablespoons coriander (dhania) leaves - finely chopped,2 tablespoons mint leaves (pudina) - finely chopped,salt - to taste,1/2 teaspoon black pepper powder,1/2 teaspoon chaat masala powder,1/2 teaspoon cumin powder (jeera)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried Cranberry & White Chocolate Chip Biscotti Recipe,vegetarian,80,Continental,"['1 cup all purpose flour (maida),3/4 teaspoon baking powder,1/4 cup butter (unsalted) - at room temperature,1/4 cup caster sugar,1 whole eggs,1 teaspoon vanilla extract,1/4 cup cranberries,1/4 cup white chocolate - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Style Sorakaya Kura Recipe - Bottle Gourd And Toor Dal Recipe,vegetarian,35,Andhra,"['2 cups bottle gourd (lauki) - cut into small pieces,1 cup arhar dal (split toor dal) - soaked for 30 minutes,1 teaspoon mustard seeds,1 sprig curry leaves,1 pinch asafoetida (hing),1 teaspoon cumin seeds (jeera),2 tomatoes - chopped,2 green chilli - chopped,1 teaspoon black pepper powder,1/2 teaspoon turmeric powder (haldi),1/2 teaspoon red chilli powder']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi Style Matar Chaat Recipe - Spicy & Tangy Green Peas Chaat,vegetarian,545,North Indian Recipes,"['1 cup dried green peas (vatana) - soaked for 1 hour,1 inch ginger - finely chopped,1 teaspoon red chilli powder,1/2 cup tomatoes - chopped,1/2 teaspoon cumin powder (jeera),1 teaspoon amchur (dry mango powder),1/2 teaspoon turmeric powder (haldi),1 teaspoon fennel seeds (saunf),1/2 inch cinnamon stick (dalchini),2 bay leaves (tej patta),salt - to taste,lemon - extract from lemon,1 onion - finely chopped,2 inch ginger - cut into thin strips,1 green chilli - finely chopped,2 sprig coriander (dhania) leaves - finely chopped,2 sprig coriander (dhania) leaves - finely chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kongunadu Style Senai Kilangu Masala Recipe - Yam in Spicy Gravy,vegetarian,40,Tamil Nadu,"['300 grams elephant yam (suran/senai/ratalu) - sking peeled and sliced thin,1/2 teaspoon turmeric powder (haldi),1 teaspoon mustard seeds,1 sprig curry leaves,salt - to taste,sunflower oil - for cooking,1 inch cinnamon stick (dalchini),4 cloves garlic,1 inch ginger - chopped,2 tablespoon poppy seeds,2 tablespoon coconut oil,2 dry red chillies,1 sprig curry leaves']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Onion No Garlic Aloo Gajar Ki Sabzi Recipe,vegetarian,40,Indian,"['2 potatoes (aloo) - boiled and diced,2 carrots (gajjar) - diced and steamed,1 teaspoon sunflower oil,1 teaspoon cumin seeds (jeera),1 inch ginger - grated finely,3 green chillies - slit or finely chopped,1/2 teaspoon turmeric powder (haldi),1/2 teaspoon red chilli powder,1/2 teaspoon coriander powder (dhania),1 teaspoon lemon juice,salt - to taste or kala namak (for fasting),coriander (dhania) leaves - handful for garnish']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Konkani Style Karate Batate Puddi Sagle Recipe - Bitter Gourd & Potato Curry,vegetarian,40,Konkan,"['300 grams karela (bitter gourd/ pavakkai) - cut into small cubes,2 potatoes (aloo) - cut into small cubes,1 teaspoon mustard seeds,1/4 cup fresh coconut - grated,1 tablespoon coriander (dhania) seeds,2 teaspoon white urad dal (split),3 dry red chilli,1 teaspoon methi seeds (fenugreek seeds),1 teaspoon tamarind water,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olya Kaju Chi Amti Recipe - Malvani Cashew Nut Curry,vegetarian,40,Malvani,"['1/4 cup cashew nuts,1/2 cup arhar dal (split toor dal) - washed,1/2 cup masoor dal (whole) - washed,salt - to taste,1/2 teaspoon turmeric powder (haldi),1 tablespoon ghee,1/2 teaspoon mustard seeds,1/2 teaspoon cumin seeds (jeera),1/2 teaspoon asafoetida (hing),2 dry red chillies,1 teaspoon jaggery,1/4 cup fresh coconut - grated,1 teaspoon cumin seeds (jeera),1 dry red chilli,6 cloves garlic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chettinad Mint Potato Biryani Recipe,high protein vegetarian,35,Chettinad,"['1 cup basmati rice,1 onion - chopped,1 tomato,6 cloves garlic - crushed,1/2 inch ginger,2 green chillies - chopped,2 potato (aloo) - cut into cubes,1 cup paneer (homemade cottage cheese) - cut into cubes,2 tablespoon curd (dahi / yogurt),2 teaspoons garam masala powder,1 teaspoon biryani masala powder,1 teaspoon coriander powder (dhania),1/2 teaspoon red chilli powder,salt - to taste,sunflower oil - as required,1/2 inch cinnamon stick (dalchini),3 cloves (laung),2 cardamom (elaichi) pods/seeds,1 bay leaf (tej patta),1 onion,mint leaves (pudina) - chopped (as required),1 teaspoon fennel seeds (saunf)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puffed Lotus Seed Pakoras Recipe - Makhana Pakora,vegetarian,40,Indian,"['100 grams phool makhana (lotus seeds) - roasted in ghee,1/2 cup gram flour (besan),1 onion - sliced,1 green chilli - chopped,1 teaspoon cumin seeds (jeera),1 teaspoon red chilli powder,1 teaspoon turmeric powder (haldi),salt - to taste,1 sprig coriander (dhania) leaves - chopped,1 sprig curry leaves - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thengai Paal Kurma Recipe - Mixed Vegetables In Coconut Gravy,vegetarian,50,Chettinad,"['2 potato (aloo),1/2 cup green peas (matar),1 cup cauliflower (gobi) - florets,1 onion - chopped,3 to 4 green chillies - slit vertically (adjust the number of chilies according to your spice level),1 inch cinnamon stick (dalchini),3 cardamom (elaichi) pods/seeds,3 cloves (laung),1 bay leaf (tej patta),1 tablespoon ghee - oil,1 cup coconut milk - thick,salt - as required']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kala Chana Pilaf Recipe,vegetarian,40,Pakistani,"['1 cup basmati rice,1 cup kala chana (brown chickpeas) - soaked overnight and boiled,1 onion - finely sliced,1 tomato - sliced,2 green chillies - slit,1 tablespoon ginger garlic paste,1 bay leaf (tej patta),1 cinnamon stick (dalchini),2 black cardamom (badi elaichi),4 cloves (laung),1 teaspoon cumin seeds (jeera),1 teaspoon red chilli powder,1 teaspoon garam masala powder,1 teaspoon fennel powder,1/2 cup curd (dahi / yogurt),2 cups water - or leftover water of cooked chana,1 tablespoon ghee,mint leaves (pudina) - few,1 pinch sugar,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drumstick Leaves Fried Rice Recipe,vegan,35,Indian,"['2 cups rice - cooked,1/4 cup carrots (gajjar) - chopped,1/2 cup green bell pepper (capsicum) - chopped,1 cup drumstick leaves (moringa/murungai keerai),2 tablespoons green chilli sauce,2 tablespoons soy sauce,1 tablespoon tomato ketchup,salt - as required,2 tablespoons sunflower oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meen Varuthathu Recipe - Kerala Style Fish Fry,non vegeterian,65,Kerala Recipes,"['5 fish fillet,1 teaspoon ginger garlic paste,1 tablespoon red chilli powder - (adjust),1/2 teaspoon turmeric powder (haldi),black pepper powder - freshly ground to taste,1/2 lemon - juiced,salt - to taste,coconut oil - for shallow frying,curry leaves - a few sprigs']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meetha Daliya With Milk & Fruits Recipe - Broken Wheat Porridge,vegetarian,15,Indian,"['1/2 cup broken wheat (dalia/ godumai rava) - (i used the smaller grains),2 cups water,350 ml milk,1 teaspoon fennel seeds (saunf),sugar - to taste or drizzle with honey,fresh fruits - as required,mixed nuts - as required']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whole Wheat Naan Recipe,diabetic friendly,170,North Indian Recipes,"['2 cups whole wheat flour,1-1/2 teaspoons active dry yeast,3/4 cup lukewarm water,1 teaspoon sugar,2 tablespoon curd (dahi / yogurt),salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amritsari Murgh Makhani Recipe- Chicken Makhani Recipe,non vegeterian,55,North Indian Recipes,"['1 teaspoon red chilli powder,1/2 teaspoon turmeric powder (haldi),1 cup homemade tomato puree,2 tablespoons fresh cream,5 cashew nuts - for garnish,coriander (dhania) leaves - a few chopped,salt - to taste,sunflower oil,1 teaspoon coriander (dhania) seeds,1/2 teaspoon cumin seeds (jeera),1 inch cinnamon stick (dalchini),3 cloves (laung),1 bay leaf (tej patta),2 cardamom (elaichi) pods/seeds,1 black cardamom (badi elaichi),1 teaspoon whole black peppercorns,1 teaspoon dry ginger powder,1/4 teaspoon nutmeg powder,300 grams chicken breasts - cut into chunks,1 teaspoon turmeric powder (haldi),1/2 cup curd (dahi / yogurt),1 teaspoon lemon juice,2 onions - roughly chopped,1 green chilli - roughly chopped,1 inch ginger - roughly chopped,4 cloves garlic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ओरिया दालमा रेसिपी - Oriya Special Dalma (Recipe In Hindi),vegetarian,70,Oriya Recipes,"['1 कप अरहर दाल,1/2 कप सुरन - काट ले,1/2 कप कद्दू - काट ले,1/2 कप बैंगन - काट ले,1/2 कप कच्चा केला - काट ले,1/4 कप गाजर - काट ले,1/4 कप मूली - काट ले,1 छोटा चमच्च दाल चीनी पाउडर,1 छोटा चमच्च लाल मिर्च पाउडर,1 छोटा चमच्च पंच\xa0फोरन मसाला,1 छोटा चमच्च हल्दी पाउडर,शक्कर - चुटकी भर,नमक - स्वाद अनुसार,तेल - प्रयोग अनुसार,1 बड़ा चमच्च घी,2 सुखी लाल मिर्च,2 छोटा चमच्च सौंफ,1 बड़ा चमच्च नारियल - कस ले,1 हरा धनिया - प्रयोग अनुसार,coriander (dhania) leaves - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Lemongrass Rice Recipe,vegetarian,70,Thai,"['2 cups jasmine rice,1 stalk lemon grass,4 to 5 cardamom (elaichi) pods/seeds']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Semolina Vegetable Chilla Recipe,vegetarian,45,Indian,"['1-1/2 cup sooji (semolina/ rava),1/2 cup whole wheat flour,1/2 cup water,1 onion - finely chopped,1 tomato - finely chopped,1 cup curd (dahi / yogurt),1/4 cup carrot (gajjar) - grated,1/4 cup raw papaya - grated,1/4 cup cabbage (patta gobi/ muttaikose) - grated,1/4 cup green bell pepper (capsicum) - grated,2 green chillies - finely chopped,coriander (dhania) leaves - few (chopped),1/2 teaspoon black pepper powder,salt - to taste,1 teaspoon extra virgin olive oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How To Make Homemade Kashmiri Masala/ Spice Mix Recipe,vegetarian,45,Indian,"['1-1/2 teaspoon cumin seeds (jeera),1-1/2 teaspoon cardamom (elaichi) pods/seeds,1 teaspoon coriander (dhania) seeds,1 teaspoon whole black peppercorns,1 teaspoon fennel seeds (saunf),1/2 teaspoon cinnamon stick (dalchini),1/2 teaspoon cloves (laung),2 bay leaves (tej patta),1 nutmeg - broken,3 whole turmeric,2-1/2 teaspoon garlic powder,2-1/2 teaspoon dry ginger powder,2 teaspoon kashmiri red chilli powder']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pumpkin Coconut Ladoo Recipe,vegetarian,15,Indian,"['1-1/2 cups kaddu (parangikai/ pumpkin) - grated,1 cup dessicated coconut,4 tablespoons cane sugar,1/8 teaspoon nutmeg powder,1/8 teaspoon cardamom powder (elaichi),1 tablespoon ghee']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
दाल फ्राई रेसिपी - Dal Fry (Recipe In Hindi),high protein vegetarian,30,North Indian Recipes,"['1 कप चना दाल,पानी - प्रयोग अनुसार,1 प्याज - बारीक काट ले,2 टमाटर - बारीक काट ले,2 हरी मिर्च - बारीक काट ले,2 इंच अदरक,5 लॉन्ग लहसुन,2 बड़े चमच्च कसूरी मेथी,1/2 छोटा चमच्च हल्दी पाउडर,नमक - स्वाद अनुसार,निम्बू - प्रयोग अनुसार ,हरा धनिया - काट के गार्निश कर ले,1 छोटा चमच्च कश्मीरी लाल मिर्च पाउडर,1/2 छोटा चमच्च हींग,1 बड़ा चमच्च राइ,1 बड़ा चमच्च सौंफ,1 बड़ा चमच्च जीरा,2 सुखी लाल मिर्च,घी - प्रयोग अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raw Banana Tikkis Recipe,vegetarian,45,Indian,"['4 raw banana,1 onion - finely chopped,2 green chillies - finely chopped,1 inch ginger - finely chopped,1 tablespoon coriander powder (dhania),1 teaspoon cumin seeds (jeera),1/4 teaspoon clove powder (laung),1/4 teaspoon cinnamon powder (dalchini),1/4 teaspoon cardamom powder (elaichi),2 tablespoons gram flour (besan),1 teaspoon amchur (dry mango powder),2 tablespoons lemon juice,2 tablespoons ghee,5 dates,6 whole cashews,1 inch ginger - finely chopped,2 green chillies - finely chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
